Customer_ID,Purchase_Date,Quantity,Unit_Price,Total_Amount,Product_Category
C10483,2024-06-15,2,442.03,884.06,Grocery
C10122,2024-12-03,3,387.31,1161.93,Home Care
C10148,2024-11-02,3,614.37,1843.1100000000001,Home Care
C10316,2024-12-07,8,1015.77,8126.16,Home Care
C10333,2024-10-12,2,341.37,682.74,Personal Care
C10447,2024-09-16,2,465.72,931.44,Beverages
C10178,2024-11-16,6,905.79,5434.74,Snacks
C10523,2024-12-27,3,247.35,742.05,Beverages
C10197,2024-10-01,2,377.43,754.86,Personal Care
C10320,2024-11-03,4,408.17,1632.68,Snacks
C10559,2024-11-17,1,309.04,309.04,Snacks
C10323,2024-12-17,10,958.09,9580.9,Home Care
C10409,2024-11-14,5,1094.3,5471.5,Beverages
C10545,2024-09-14,5,599.88,2999.4,Beverages
C10584,2024-11-03,2,518.77,1037.54,Personal Care
C10299,2024-10-02,2,333.38,666.76,Grocery
C10250,2024-06-22,3,715.83,2147.4900000000002,Grocery
C10118,2024-10-22,5,722.91,3614.5499999999997,Personal Care
C10322,2024-11-30,4,609.89,2439.56,Beverages
C10551,2024-07-20,3,439.13,1317.3899999999999,Home Care
C10292,2024-11-15,5,554.41,2772.0499999999997,Home Care
C10209,2024-12-08,5,526.75,2633.75,Grocery
C10064,2024-12-17,2,434.07,868.14,Grocery
C10233,2024-09-19,5,642.77,3213.85,Personal Care
C10142,2024-07-27,4,201.07,804.28,Personal Care
C10586,2024-05-04,3,766.15,2298.45,Beverages
C10316,2024-11-22,8,1004.17,8033.36,Snacks
C10082,2024-10-29,2,343.23,686.46,Personal Care
C10040,2024-10-08,2,420.13,840.26,Beverages
C10510,2024-12-03,6,872.63,5235.78,Home Care
C10558,2024-09-08,3,301.74,905.22,Beverages
C10457,2024-11-05,3,647.51,1942.53,Personal Care
C10074,2024-08-09,7,279.94,1959.58,Beverages
C10058,2024-08-31,1,274.21,274.21,Snacks
C10118,2024-11-13,1,296.49,296.49,Home Care
C10450,2024-07-11,2,324.38,648.76,Home Care
C10459,2024-10-06,3,494.15,1482.4499999999998,Grocery
C10502,2024-08-21,4,430.38,1721.52,Grocery
C10058,2024-12-07,5,591.8,2959.0,Personal Care
C10091,2024-12-26,2,401.46,802.92,Home Care
C10540,2024-09-17,2,443.35,886.7,Grocery
C10557,2024-10-18,3,260.94,782.8199999999999,Home Care
C10435,2024-08-27,2,559.55,1119.1,Beverages
C10063,2024-10-08,2,307.16,614.32,Snacks
C10041,2024-09-20,5,687.73,3438.65,Home Care
C10033,2024-11-04,6,738.1,4428.6,Home Care
C10415,2024-11-18,1,349.83,349.83,Beverages
C10507,2024-09-12,2,553.35,1106.7,Personal Care
C10378,2024-06-30,2,548.89,1097.78,Snacks
C10157,2024-11-10,2,547.52,1095.04,Personal Care
C10454,2024-12-13,2,348.81,697.62,Snacks
C10035,2024-12-30,11,1178.0,12958.0,Beverages
C10496,2024-12-03,1,442.48,442.48,Beverages
C10535,2024-07-26,4,403.31,1613.24,Grocery
C10431,2024-11-08,2,700.35,1400.7,Snacks
C10527,2024-07-21,3,243.72,731.16,Snacks
C10351,2024-10-23,3,532.4,1597.1999999999998,Personal Care
C10281,2024-10-11,2,316.85,633.7,Beverages
C10193,2024-11-28,5,898.08,4490.400000000001,Grocery
C10553,2024-09-29,4,953.09,3812.36,Personal Care
C10418,2024-11-16,2,813.85,1627.7,Snacks
C10114,2024-10-17,3,232.81,698.4300000000001,Grocery
C10574,2024-09-14,3,745.02,2235.06,Beverages
C10035,2024-11-30,4,1566.65,6266.6,Personal Care
C10352,2024-10-11,5,693.09,3465.4500000000003,Personal Care
C10114,2024-12-24,1,283.32,283.32,Snacks
C10398,2024-12-07,4,537.03,2148.12,Grocery
C10247,2024-09-21,5,745.62,3728.1,Home Care
C10262,2024-12-08,2,1055.81,2111.62,Grocery
C10402,2024-10-21,2,686.4,1372.8,Beverages
C10453,2024-12-11,2,931.61,1863.22,Snacks
C10228,2024-09-28,2,448.74,897.48,Home Care
C10598,2024-12-06,2,295.69,591.38,Home Care
C10299,2024-11-19,2,1007.16,2014.32,Snacks
C10096,2024-08-15,2,354.21,708.42,Grocery
C10003,2024-09-21,2,470.03,940.06,Grocery
C10121,2024-09-16,5,582.54,2912.7,Personal Care
C10414,2024-09-13,1,414.0,414.0,Home Care
C10323,2024-05-13,6,655.21,3931.26,Beverages
C10202,2024-09-14,4,464.96,1859.84,Home Care
C10288,2024-12-21,2,381.33,762.66,Personal Care
C10502,2024-09-27,1,480.9,480.9,Grocery
C10342,2024-11-21,1,312.71,312.71,Personal Care
C10034,2024-12-15,2,355.86,711.72,Beverages
C10029,2024-12-26,3,247.44,742.3199999999999,Home Care
C10289,2024-09-18,3,550.63,1651.8899999999999,Snacks
C10242,2024-08-17,2,559.89,1119.78,Home Care
C10510,2024-10-25,2,405.37,810.74,Grocery
C10349,2024-12-04,2,390.96,781.92,Home Care
C10454,2024-11-07,2,419.7,839.4,Personal Care
C10351,2024-10-09,6,664.75,3988.5,Home Care
C10207,2024-08-07,1,254.5,254.5,Home Care
C10394,2024-12-30,1,381.0,381.0,Grocery
C10372,2024-06-10,4,374.54,1498.16,Beverages
C10432,2024-12-20,6,1298.59,7791.539999999999,Personal Care
C10113,2024-11-15,4,1207.77,4831.08,Snacks
C10384,2024-12-27,2,588.6,1177.2,Snacks
C10171,2024-09-21,1,373.32,373.32,Grocery
C10474,2024-10-10,1,317.67,317.67,Home Care
C10479,2024-12-11,2,236.63,473.26,Snacks
C10374,2024-11-29,3,702.42,2107.2599999999998,Snacks
C10568,2024-09-19,6,667.13,4002.7799999999997,Personal Care
C10322,2024-11-22,3,226.19,678.5699999999999,Home Care
C10015,2024-12-01,6,1023.34,6140.04,Snacks
C10363,2024-11-25,9,985.67,8871.029999999999,Beverages
C10466,2024-12-05,1,284.57,284.57,Home Care
C10060,2024-12-13,6,1138.03,6828.18,Snacks
C10062,2024-12-21,5,1305.11,6525.549999999999,Beverages
C10163,2024-12-23,1,417.98,417.98,Beverages
C10506,2024-09-09,2,511.53,1023.06,Beverages
C10316,2024-12-29,6,920.22,5521.32,Home Care
C10585,2024-07-07,3,548.85,1646.5500000000002,Snacks
C10523,2024-08-30,1,303.23,303.23,Beverages
C10332,2024-11-25,6,461.37,2768.2200000000003,Grocery
C10407,2024-12-16,1,697.24,697.24,Personal Care
C10198,2024-07-10,2,574.78,1149.56,Personal Care
C10054,2024-11-17,4,1099.59,4398.36,Personal Care
C10239,2024-10-11,3,234.46,703.38,Home Care
C10355,2024-06-03,9,638.35,5745.150000000001,Personal Care
C10109,2024-10-04,4,464.44,1857.76,Home Care
C10133,2024-11-07,7,1157.04,8099.28,Personal Care
C10008,2024-08-17,2,321.75,643.5,Personal Care
C10440,2024-09-16,2,409.07,818.14,Snacks
C10539,2024-11-28,6,394.98,2369.88,Beverages
C10496,2024-10-16,6,586.84,3521.04,Personal Care
C10227,2024-08-21,1,340.23,340.23,Personal Care
C10356,2024-07-24,1,244.84,244.84,Snacks
C10576,2024-11-24,2,218.0,436.0,Personal Care
C10354,2024-12-16,4,1203.58,4814.32,Grocery
C10177,2024-09-03,5,753.79,3768.95,Personal Care
C10203,2024-12-24,4,329.94,1319.76,Grocery
C10436,2024-12-09,1,474.0,474.0,Grocery
C10267,2024-11-01,1,387.16,387.16,Grocery
C10502,2024-12-03,7,770.16,5391.12,Grocery
C10518,2024-09-26,4,403.09,1612.36,Grocery
C10021,2024-12-24,5,1022.08,5110.400000000001,Beverages
C10433,2024-11-05,2,428.15,856.3,Beverages
C10221,2024-11-06,3,795.22,2385.66,Snacks
C10311,2024-07-13,6,366.7,2200.2,Personal Care
C10158,2024-06-04,1,503.03,503.03,Snacks
C10220,2024-09-19,3,707.83,2123.4900000000002,Beverages
C10198,2024-06-01,2,528.28,1056.56,Grocery
C10030,2024-12-27,7,1129.61,7907.2699999999995,Personal Care
C10469,2024-11-08,4,687.4,2749.6,Beverages
C10085,2024-09-10,5,859.53,4297.65,Personal Care
C10225,2024-07-05,2,508.31,1016.62,Home Care
C10115,2024-12-03,2,414.89,829.78,Personal Care
C10096,2024-12-26,3,431.78,1295.34,Grocery
C10224,2024-12-08,5,486.75,2433.75,Home Care
C10551,2024-12-15,4,395.84,1583.36,Home Care
C10566,2024-08-17,2,551.5,1103.0,Personal Care
C10229,2024-07-02,3,522.97,1568.91,Home Care
C10303,2024-07-20,1,425.05,425.05,Grocery
C10591,2024-09-29,3,369.95,1109.85,Snacks
C10140,2024-09-17,4,470.9,1883.6,Snacks
C10566,2024-09-24,2,220.5,441.0,Snacks
C10063,2024-12-09,4,700.2,2800.8,Beverages
C10135,2024-12-03,5,647.96,3239.8,Personal Care
C10202,2024-12-17,10,507.26,5072.6,Beverages
C10022,2024-07-11,5,473.56,2367.8,Snacks
C10489,2024-10-23,3,410.65,1231.9499999999998,Snacks
C10513,2024-12-14,5,1223.47,6117.35,Home Care
C10230,2024-06-13,5,472.43,2362.15,Snacks
C10501,2024-12-11,7,1089.74,7628.18,Personal Care
C10463,2024-11-16,2,722.82,1445.64,Personal Care
C10480,2024-09-14,5,725.1,3625.5,Snacks
C10481,2024-10-12,3,148.69,446.07,Beverages
C10344,2024-08-25,2,221.19,442.38,Home Care
C10066,2024-11-13,2,1109.85,2219.7,Personal Care
C10554,2024-12-22,4,380.9,1523.6,Personal Care
C10365,2024-07-08,3,586.57,1759.71,Grocery
C10540,2024-10-15,5,393.75,1968.75,Grocery
C10575,2024-06-24,4,410.61,1642.44,Home Care
C10112,2024-09-21,1,345.59,345.59,Beverages
C10241,2024-11-02,3,617.36,1852.08,Beverages
C10115,2024-12-13,6,946.64,5679.84,Grocery
C10030,2024-11-28,3,747.2,2241.6000000000004,Personal Care
C10579,2024-07-17,4,556.56,2226.24,Grocery
C10553,2024-10-06,5,652.81,3264.0499999999997,Home Care
C10559,2024-11-10,3,422.13,1266.3899999999999,Personal Care
C10530,2024-12-25,3,803.05,2409.1499999999996,Grocery
C10389,2024-10-19,2,552.66,1105.32,Home Care
C10313,2024-08-10,2,107.77,215.54,Personal Care
C10594,2024-12-11,2,1111.35,2222.7,Snacks
C10331,2024-09-12,6,444.72,2668.32,Beverages
C10385,2024-05-14,3,628.99,1886.97,Home Care
C10127,2024-05-25,4,410.76,1643.04,Personal Care
C10448,2024-10-24,4,653.04,2612.16,Snacks
C10491,2024-11-16,8,1319.08,10552.64,Grocery
C10407,2024-12-29,5,422.26,2111.3,Home Care
C10299,2024-07-11,2,477.72,955.44,Beverages
C10118,2024-07-27,3,401.55,1204.65,Personal Care
C10020,2024-09-02,2,432.07,864.14,Beverages
C10376,2024-11-03,5,671.95,3359.75,Home Care
C10409,2024-12-05,2,700.39,1400.78,Home Care
C10463,2024-09-15,1,370.19,370.19,Snacks
C10570,2024-09-04,1,539.38,539.38,Home Care
C10298,2024-11-19,5,1019.8,5099.0,Personal Care
C10497,2024-09-19,3,395.15,1185.4499999999998,Home Care
C10429,2024-12-13,4,1428.31,5713.24,Home Care
C10166,2024-11-24,1,645.9,645.9,Grocery
C10507,2024-10-03,4,567.63,2270.52,Beverages
C10031,2024-11-11,5,1042.29,5211.45,Snacks
C10359,2024-12-15,7,532.61,3728.27,Grocery
C10564,2024-06-14,1,417.96,417.96,Snacks
C10395,2024-11-16,6,1083.75,6502.5,Grocery
C10562,2024-11-04,1,532.25,532.25,Beverages
C10033,2024-12-18,2,295.26,590.52,Grocery
C10319,2024-11-07,2,427.44,854.88,Snacks
C10468,2024-10-27,1,489.5,489.5,Snacks
C10385,2024-11-02,4,398.79,1595.16,Snacks
C10528,2024-11-21,2,360.84,721.68,Personal Care
C10277,2024-12-12,8,685.67,5485.36,Snacks
C10409,2024-08-09,2,614.79,1229.58,Grocery
C10251,2024-12-24,5,977.93,4889.65,Home Care
C10523,2024-11-26,2,421.26,842.52,Personal Care
C10071,2024-08-26,1,296.32,296.32,Beverages
C10152,2024-07-23,2,344.3,688.6,Grocery
C10058,2024-12-26,2,485.5,971.0,Personal Care
C10421,2024-09-13,3,589.4,1768.1999999999998,Grocery
C10139,2024-12-02,3,696.43,2089.29,Personal Care
C10190,2024-10-12,2,281.5,563.0,Snacks
C10501,2024-07-05,1,366.4,366.4,Home Care
C10216,2024-08-28,2,213.01,426.02,Home Care
C10087,2024-09-03,2,362.94,725.88,Personal Care
C10012,2024-09-21,7,929.6,6507.2,Home Care
C10136,2024-12-07,3,261.92,785.76,Snacks
C10548,2024-09-27,1,468.54,468.54,Beverages
C10329,2024-10-07,1,427.44,427.44,Personal Care
C10596,2024-12-27,3,671.64,2014.92,Grocery
C10129,2024-11-28,4,852.89,3411.56,Beverages
C10210,2024-11-30,5,1086.44,5432.200000000001,Beverages
C10097,2024-12-13,1,553.48,553.48,Snacks
C10239,2024-09-30,2,972.28,1944.56,Beverages
C10337,2024-12-03,2,456.66,913.32,Personal Care
C10484,2024-10-18,5,369.94,1849.7,Snacks
C10220,2024-11-04,3,652.0,1956.0,Personal Care
C10462,2024-07-20,1,266.43,266.43,Grocery
C10375,2024-10-03,3,190.18,570.54,Snacks
C10175,2024-09-06,3,583.55,1750.6499999999999,Snacks
C10547,2024-11-08,8,1314.94,10519.52,Personal Care
C10260,2024-12-02,5,888.55,4442.75,Home Care
C10090,2024-07-10,3,307.57,922.71,Home Care
C10577,2024-12-22,4,902.3,3609.2,Personal Care
C10548,2024-10-26,2,778.84,1557.68,Beverages
C10029,2024-12-05,5,1026.93,5134.650000000001,Personal Care
C10541,2024-11-22,1,345.75,345.75,Personal Care
C10568,2024-12-28,2,384.94,769.88,Personal Care
C10497,2024-04-26,2,585.12,1170.24,Snacks
C10152,2024-06-21,5,373.51,1867.55,Grocery
C10378,2024-10-03,3,326.16,978.48,Personal Care
C10322,2024-10-20,4,774.49,3097.96,Snacks
C10372,2024-07-03,1,322.34,322.34,Personal Care
C10369,2024-11-25,3,956.23,2868.69,Grocery
C10383,2024-07-05,2,254.49,508.98,Grocery
C10308,2024-11-08,10,962.38,9623.8,Beverages
C10414,2024-07-14,3,420.55,1261.65,Personal Care
C10315,2024-09-10,6,329.33,1975.98,Grocery
C10009,2024-07-29,6,293.58,1761.48,Grocery
C10021,2024-10-29,3,519.85,1559.5500000000002,Snacks
C10574,2024-10-12,1,308.25,308.25,Personal Care
C10545,2024-10-12,6,315.78,1894.6799999999998,Grocery
C10351,2024-11-28,1,599.63,599.63,Home Care
C10104,2024-10-18,3,333.32,999.96,Snacks
C10468,2024-12-25,4,997.68,3990.72,Home Care
C10085,2024-10-18,3,850.34,2551.02,Home Care
C10226,2024-08-17,1,254.92,254.92,Personal Care
C10197,2024-09-09,6,609.75,3658.5,Grocery
C10007,2024-10-18,1,255.91,255.91,Home Care
C10484,2024-09-26,1,517.99,517.99,Snacks
C10305,2024-12-18,3,773.44,2320.32,Beverages
C10189,2024-11-06,5,1253.32,6266.599999999999,Home Care
C10304,2024-12-12,8,793.76,6350.08,Snacks
C10000,2024-10-19,2,318.6,637.2,Snacks
C10262,2024-09-11,1,285.59,285.59,Home Care
C10311,2024-12-07,5,647.28,3236.3999999999996,Snacks
C10203,2024-09-13,6,614.5,3687.0,Beverages
C10498,2024-08-26,3,307.34,922.02,Beverages
C10149,2024-12-04,2,378.22,756.44,Beverages
C10082,2024-11-20,3,289.87,869.61,Beverages
C10316,2024-11-16,4,400.13,1600.52,Snacks
C10532,2024-12-11,4,786.81,3147.24,Grocery
C10225,2024-11-15,3,431.98,1295.94,Personal Care
C10027,2024-12-02,2,315.05,630.1,Snacks
C10581,2024-12-01,1,441.2,441.2,Home Care
C10266,2024-11-17,3,358.74,1076.22,Snacks
C10103,2024-10-08,4,764.06,3056.24,Personal Care
C10369,2024-09-07,4,350.36,1401.44,Personal Care
C10191,2024-12-01,2,306.24,612.48,Snacks
C10562,2024-09-07,4,655.3,2621.2,Beverages
C10176,2024-10-15,1,564.04,564.04,Personal Care
C10330,2024-09-05,4,318.65,1274.6,Snacks
C10325,2024-11-23,2,656.38,1312.76,Home Care
C10145,2024-11-12,2,816.25,1632.5,Grocery
C10299,2024-11-19,4,342.49,1369.96,Beverages
C10065,2024-11-18,5,292.51,1462.55,Beverages
C10386,2024-08-13,5,595.33,2976.65,Snacks
C10454,2024-12-26,4,614.51,2458.04,Snacks
C10570,2024-06-21,6,525.98,3155.88,Personal Care
C10195,2024-07-09,1,487.51,487.51,Grocery
C10171,2024-11-29,3,645.62,1936.8600000000001,Personal Care
C10329,2024-10-12,3,834.28,2502.84,Personal Care
C10415,2024-12-25,6,671.76,4030.56,Snacks
C10595,2024-11-07,8,1241.2,9929.6,Beverages
C10015,2024-09-16,4,563.6,2254.4,Personal Care
C10142,2024-09-15,2,561.04,1122.08,Grocery
C10157,2024-08-27,1,353.83,353.83,Personal Care
C10153,2024-09-05,3,435.43,1306.29,Personal Care
C10278,2024-12-16,4,1206.69,4826.76,Beverages
C10523,2024-07-08,2,323.25,646.5,Snacks
C10018,2024-12-20,8,816.8,6534.4,Snacks
C10489,2024-10-01,2,753.06,1506.12,Home Care
C10370,2024-10-09,4,741.22,2964.88,Home Care
C10369,2024-10-28,2,559.52,1119.04,Personal Care
C10406,2024-10-12,4,457.24,1828.96,Grocery
C10069,2024-12-05,5,1133.15,5665.75,Personal Care
C10448,2024-11-27,5,226.23,1131.1499999999999,Personal Care
C10148,2024-07-17,3,331.19,993.5699999999999,Home Care
C10309,2024-10-22,3,417.67,1253.01,Beverages
C10406,2024-10-09,3,722.68,2168.04,Home Care
C10362,2024-10-21,2,303.85,607.7,Snacks
C10193,2024-12-27,1,214.87,214.87,Beverages
C10237,2024-11-10,7,833.2,5832.400000000001,Beverages
C10285,2024-09-03,5,353.98,1769.9,Snacks
C10024,2024-11-19,4,798.68,3194.72,Home Care
C10435,2024-09-11,1,482.7,482.7,Beverages
C10059,2024-12-14,8,1040.53,8324.24,Beverages
C10275,2024-12-24,8,732.02,5856.16,Beverages
C10392,2024-07-06,2,266.35,532.7,Snacks
C10048,2024-09-25,1,329.83,329.83,Personal Care
C10597,2024-11-02,8,1300.64,10405.12,Beverages
C10226,2024-07-31,3,502.87,1508.6100000000001,Personal Care
C10009,2024-12-30,2,297.92,595.84,Grocery
C10395,2024-11-23,6,1011.1,6066.6,Snacks
C10334,2024-10-04,2,280.52,561.04,Personal Care
C10384,2024-12-09,2,241.26,482.52,Beverages
C10450,2024-12-15,3,414.48,1243.44,Beverages
C10285,2024-07-12,5,459.35,2296.75,Home Care
C10496,2024-09-15,6,528.98,3173.88,Beverages
C10222,2024-08-30,2,439.82,879.64,Grocery
C10327,2024-10-10,1,346.93,346.93,Grocery
C10095,2024-08-23,3,296.06,888.1800000000001,Snacks
C10371,2024-10-20,3,789.25,2367.75,Snacks
C10156,2024-11-18,5,751.04,3755.2,Grocery
C10418,2024-11-02,2,472.78,945.56,Beverages
C10480,2024-12-11,3,424.73,1274.19,Home Care
C10515,2024-06-22,2,422.23,844.46,Snacks
C10557,2024-08-25,1,472.21,472.21,Home Care
C10073,2024-08-18,1,457.45,457.45,Home Care
C10082,2024-09-12,5,662.81,3314.0499999999997,Personal Care
C10555,2024-09-19,2,759.31,1518.62,Grocery
C10228,2024-12-22,5,272.33,1361.6499999999999,Snacks
C10015,2024-12-25,2,823.45,1646.9,Beverages
C10172,2024-12-24,1,296.45,296.45,Home Care
C10501,2024-08-20,3,331.78,995.3399999999999,Beverages
C10212,2024-09-14,7,539.34,3775.38,Grocery
C10046,2024-09-17,4,620.43,2481.72,Personal Care
C10433,2024-12-22,4,743.62,2974.48,Snacks
C10116,2024-10-01,3,391.38,1174.1399999999999,Grocery
C10211,2024-08-24,3,371.7,1115.1,Beverages
C10002,2024-05-01,2,331.1,662.2,Home Care
C10361,2024-07-14,4,196.04,784.16,Snacks
C10267,2024-12-08,3,1325.57,3976.71,Personal Care
C10520,2024-10-06,2,770.95,1541.9,Grocery
C10200,2024-10-20,3,844.36,2533.08,Grocery
C10122,2024-11-28,6,1393.1,8358.599999999999,Home Care
C10099,2024-05-25,4,383.62,1534.48,Beverages
C10120,2024-12-14,5,722.92,3614.6,Personal Care
C10270,2024-11-19,7,904.44,6331.08,Home Care
C10052,2024-07-19,2,295.87,591.74,Grocery
C10241,2024-12-17,2,796.11,1592.22,Personal Care
C10512,2024-09-20,2,347.51,695.02,Personal Care
C10460,2024-10-20,4,360.97,1443.88,Beverages
C10382,2024-10-21,3,262.42,787.26,Home Care
C10535,2024-12-22,2,512.8,1025.6,Home Care
C10468,2024-12-17,3,664.59,1993.77,Grocery
C10391,2024-09-14,4,808.75,3235.0,Home Care
C10517,2024-12-29,1,293.7,293.7,Personal Care
C10074,2024-08-11,2,402.99,805.98,Snacks
C10490,2024-11-15,3,773.85,2321.55,Personal Care
C10177,2024-12-22,3,1062.93,3188.79,Home Care
C10439,2024-09-25,5,652.74,3263.7,Home Care
C10547,2024-07-21,2,263.88,527.76,Snacks
C10297,2024-09-17,3,649.65,1948.9499999999998,Home Care
C10053,2024-12-22,6,613.71,3682.26,Personal Care
C10222,2024-12-08,2,699.97,1399.94,Snacks
C10244,2024-07-18,2,360.34,720.68,Snacks
C10562,2024-11-20,4,620.9,2483.6,Grocery
C10565,2024-10-30,1,406.13,406.13,Snacks
C10341,2024-11-27,3,444.71,1334.1299999999999,Personal Care
C10570,2024-12-28,2,423.59,847.18,Home Care
C10261,2024-10-26,1,386.98,386.98,Home Care
C10246,2024-09-06,3,496.13,1488.3899999999999,Grocery
C10501,2024-11-03,3,419.76,1259.28,Personal Care
C10400,2024-08-27,2,521.8,1043.6,Snacks
C10313,2024-09-01,4,246.27,985.08,Snacks
C10274,2024-07-24,3,129.79,389.37,Grocery
C10423,2024-11-30,6,327.98,1967.88,Personal Care
C10452,2024-09-20,5,657.83,3289.15,Home Care
C10294,2024-11-14,3,530.37,1591.1100000000001,Beverages
C10018,2024-09-19,6,1028.49,6170.9400000000005,Snacks
C10061,2024-12-04,8,808.56,6468.48,Personal Care
C10086,2024-07-29,2,370.65,741.3,Personal Care
C10277,2024-11-10,2,935.56,1871.12,Beverages
C10368,2024-09-25,2,514.3,1028.6,Home Care
C10482,2024-12-19,4,779.08,3116.32,Grocery
C10139,2024-10-07,1,340.55,340.55,Snacks
C10471,2024-07-24,2,518.64,1037.28,Snacks
C10399,2024-11-11,5,800.27,4001.35,Home Care
C10030,2024-05-26,4,756.88,3027.52,Grocery
C10210,2024-09-05,3,428.14,1284.42,Beverages
C10181,2024-11-21,4,561.01,2244.04,Beverages
C10531,2024-10-09,2,387.64,775.28,Beverages
C10552,2024-07-07,2,352.86,705.72,Home Care
C10491,2024-12-03,6,388.12,2328.7200000000003,Grocery
C10316,2024-10-14,3,537.0,1611.0,Home Care
C10295,2024-09-01,4,475.14,1900.56,Grocery
C10186,2024-09-17,5,766.73,3833.65,Snacks
C10463,2024-11-26,6,1004.45,6026.700000000001,Personal Care
C10051,2024-10-21,2,239.1,478.2,Personal Care
C10162,2024-07-14,1,286.19,286.19,Personal Care
C10081,2024-11-27,6,976.39,5858.34,Snacks
C10296,2024-12-11,3,993.89,2981.67,Snacks
C10179,2024-12-30,2,389.91,779.82,Personal Care
C10118,2024-10-17,3,322.17,966.51,Grocery
C10225,2024-08-08,3,536.82,1610.46,Personal Care
C10516,2024-11-06,7,1007.86,7055.02,Grocery
C10334,2024-10-20,2,228.66,457.32,Grocery
C10493,2024-12-21,3,840.35,2521.05,Grocery
C10548,2024-09-06,5,514.82,2574.1000000000004,Beverages
C10541,2024-05-06,3,336.86,1010.58,Personal Care
C10210,2024-09-20,4,877.84,3511.36,Beverages
C10526,2024-09-28,4,677.02,2708.08,Snacks
C10545,2024-10-14,2,858.72,1717.44,Personal Care
C10575,2024-12-27,5,678.14,3390.7,Personal Care
C10210,2024-10-27,3,624.66,1873.98,Snacks
C10137,2024-07-27,3,602.08,1806.2400000000002,Beverages
C10350,2024-12-23,2,545.07,1090.14,Snacks
C10559,2024-05-12,5,500.96,2504.7999999999997,Snacks
C10540,2024-11-29,6,884.73,5308.38,Beverages
C10342,2024-10-14,2,557.45,1114.9,Home Care
C10089,2024-07-20,2,431.86,863.72,Personal Care
C10253,2024-08-27,3,384.27,1152.81,Grocery
C10428,2024-11-13,2,425.74,851.48,Personal Care
C10336,2024-11-01,3,434.57,1303.71,Home Care
C10207,2024-10-29,5,624.16,3120.7999999999997,Grocery
C10205,2024-09-30,2,212.55,425.1,Home Care
C10035,2024-12-23,2,629.91,1259.82,Snacks
C10173,2024-11-22,9,977.06,8793.539999999999,Grocery
C10401,2024-08-13,2,262.78,525.56,Grocery
C10144,2024-06-10,3,497.35,1492.0500000000002,Grocery
C10596,2024-12-11,3,684.87,2054.61,Snacks
C10049,2024-10-30,3,562.44,1687.3200000000002,Snacks
C10353,2024-09-14,3,332.51,997.53,Beverages
C10297,2024-12-21,3,312.9,938.6999999999999,Personal Care
C10499,2024-11-02,3,661.64,1984.92,Grocery
C10532,2024-12-18,7,1012.39,7086.73,Personal Care
C10326,2024-07-08,3,426.03,1278.09,Grocery
C10378,2024-08-15,5,278.87,1394.35,Grocery
C10419,2024-12-28,3,406.53,1219.59,Snacks
C10312,2024-09-09,1,725.47,725.47,Home Care
C10110,2024-09-07,7,812.58,5688.06,Home Care
C10257,2024-09-10,2,863.74,1727.48,Home Care
C10144,2024-11-22,2,401.11,802.22,Snacks
C10278,2024-04-27,3,548.38,1645.1399999999999,Personal Care
C10369,2024-10-16,3,398.85,1196.5500000000002,Home Care
C10125,2024-09-23,1,374.79,374.79,Grocery
C10149,2024-11-06,4,945.58,3782.32,Snacks
C10493,2024-12-14,6,973.12,5838.72,Personal Care
C10226,2024-07-20,4,372.22,1488.88,Home Care
C10119,2024-08-20,1,350.51,350.51,Personal Care
C10427,2024-08-26,3,315.72,947.1600000000001,Home Care
C10429,2024-12-06,2,395.76,791.52,Home Care
C10495,2024-09-16,4,306.74,1226.96,Beverages
C10455,2024-07-08,2,352.49,704.98,Grocery
C10595,2024-12-11,4,959.44,3837.76,Beverages
C10344,2024-05-29,2,594.28,1188.56,Beverages
C10172,2024-08-11,3,422.15,1266.4499999999998,Home Care
C10517,2024-11-26,5,477.11,2385.55,Beverages
C10158,2024-12-02,8,481.48,3851.84,Beverages
C10174,2024-09-29,3,160.16,480.48,Personal Care
C10497,2024-09-27,6,982.07,5892.42,Grocery
C10528,2024-12-17,5,777.61,3888.05,Home Care
C10203,2024-12-11,2,1117.61,2235.22,Beverages
C10437,2024-12-13,1,787.78,787.78,Personal Care
C10553,2024-06-16,2,492.96,985.92,Personal Care
C10479,2024-11-29,4,567.77,2271.08,Snacks
C10002,2024-12-19,4,366.34,1465.36,Home Care
C10398,2024-07-10,3,354.5,1063.5,Personal Care
C10101,2024-11-09,5,412.87,2064.35,Home Care
C10507,2024-12-19,5,848.05,4240.25,Personal Care
C10040,2024-12-17,3,381.65,1144.9499999999998,Home Care
C10595,2024-11-18,1,370.09,370.09,Grocery
C10106,2024-09-20,6,680.94,4085.6400000000003,Home Care
C10252,2024-12-13,9,1077.41,9696.69,Beverages
C10140,2024-09-06,2,447.45,894.9,Snacks
C10488,2024-11-11,1,412.11,412.11,Home Care
C10236,2024-12-09,3,654.65,1963.9499999999998,Grocery
C10446,2024-11-21,7,655.89,4591.23,Home Care
C10040,2024-11-06,5,755.5,3777.5,Snacks
C10271,2024-05-10,5,480.81,2404.05,Beverages
C10546,2024-12-24,5,543.56,2717.7999999999997,Home Care
C10556,2024-07-30,2,391.45,782.9,Home Care
C10125,2024-10-31,6,368.67,2212.02,Grocery
C10236,2024-12-28,4,763.58,3054.32,Beverages
C10245,2024-10-03,1,463.62,463.62,Grocery
C10339,2024-11-13,3,693.55,2080.6499999999996,Home Care
