Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
58874831,2024-02-23 02:45:00,Ahmedabad,Hyper,Grocery,HUL,Omnichannel,Cash,5,131.11120064891657,173.04029127349088,865.2014563674544,655.5560032445828,209.6454531228716,0.2423082526965076,304,53,9,36.0,,1
40789181,2024-07-31 14:03:00,Bengaluru,Express,Dairy,ITC,Online,Cash,2,183.1716706006615,237.5388642199687,475.0777284399374,366.343341201323,108.73438723861436,0.2288770462797254,269,51,4,18.0,M,0
28882811,2024-10-03 21:19:00,Hyderabad,Express,Beverages,HUL,Offline,Cash,3,48.96395781088051,60.38567734378988,181.1570320313696,146.89187343264152,34.26515859872811,0.1891461690142652,200,37,10,46.0,O,1
10039595,2024-09-17 21:26:00,Chennai,Super,Beverages,HUL,Offline,Card,2,40.23716466292724,57.01730599170437,114.03461198340874,80.47432932585448,33.560282657554254,0.2942990910727792,121,40,6,,O,0
23954450,2024-10-19 15:29:00,Mumbai,Express,Personal Care,PepsiCo,Omnichannel,Card,2,33.798336184784404,47.47367916697698,94.94735833395396,67.59667236956881,27.35068596438515,0.288061579008716,448,39,12,46.0,M,0
50535867,2024-05-12 15:04:00,Hyderabad,Hyper,Fruits,Amul,Online,Wallet,2,96.7433999311745,118.61879184114792,237.23758368229585,193.486799862349,43.75078381994683,0.1844175916010722,85,34,10,23.0,FEMALE,1
99244569,2024-10-27 20:01:00,Mumbai,Super,Dairy,Nestle,Online,Cash,1,112.02370695214998,124.42906730604236,124.42906730604236,112.02370695214998,12.405360353892377,0.0996982507582451,185,53,11,59.0,M,0
82852924,2024-09-21 07:03:00,Pune,Hyper,Personal Care,PepsiCo,Offline,UPI,4,181.88341411743056,199.01308635310644,796.0523454124258,727.5336564697222,68.51868894270353,0.0860730947375134,406,55,14,,M,0
35191010,2024-11-17 12:02:00,Chennai,Hyper,Grocery,HUL,Omnichannel,Cash,4,90.6576799207126,114.15755420750692,456.6302168300277,362.6307196828504,93.99949714717724,0.205854745662105,294,76,12,63.0,M,0
96991442,2024-12-17 05:45:00,Pune,Express,Fruits,HUL,Offline,Card,4,86.16055523765272,94.22076337553987,376.8830535021596,344.64222095061086,32.24083255154869,0.0855459863529362,199,40,10,,F,0
34316585,2024-04-04 14:18:00,Delhi,Hyper,Vegetables,Britannia,Online,Cash,4,169.64129238753276,182.53998622649456,730.1599449059783,678.565169550131,51.59477535584722,0.0706622921673565,314,49,6,,M,0
87997242,2024-06-02 03:15:00,Delhi,Hyper,Home Care,Tata,Offline,Wallet,2,28.26516694719042,36.94580010794002,73.89160021588005,56.53033389438084,17.36126632149921,0.2349558849825544,376,75,9,56.0,M,0
66162998,2024-08-04 15:07:00,Bengaluru,Super,Fruits,Amul,Omnichannel,Wallet,3,147.02503293266753,182.27868058954144,546.8360417686243,441.0750987980026,105.76094297062173,0.1934052163580157,307,23,9,39.0,F,0
54320426,2024-07-09 14:16:00,Ahmedabad,Super,Beverages,Nestle,Online,Cash,2,15.671072567905949,20.447590287524104,40.89518057504821,31.342145135811897,9.55303543923631,0.2335980745140663,442,49,12,49.0,M,0
15406264,2024-10-23 17:42:00,Hyderabad,Express,Home Care,Tata,Omnichannel,Card,5,60.2959643309306,78.98704530937665,394.93522654688326,301.479821654653,93.45540489223026,0.2366347659320181,438,40,13,38.0,,0
54793885,2024-10-08 23:02:00,Mumbai,Hyper,Beverages,Parle,Offline,Cash,5,192.6472798215872,245.25285546740668,1226.2642773370335,963.236399107936,263.0278782290976,0.2144952626364451,53,20,14,,F,0
33578214,2024-01-21 20:59:00,Pune,Express,Fruits,PepsiCo,Online,Card,5,134.80968650881,181.3748554508668,906.874277254334,674.04843254405,232.82584471028397,0.2567344234475267,230,33,5,,F,0
54305091,2024-02-29 05:32:00,Ahmedabad,Express,Fruits,Britannia,Online,UPI,4,126.53729677837885,169.00164102995956,676.0065641198382,506.1491871135153,169.8573770063229,0.2512658693299487,261,55,14,,F,0
36763120,2024-10-27 11:24:00,Kolkata,Hyper,Grocery,ITC,Online,Wallet,4,74.02821914789202,102.86036614741188,411.4414645896475,296.11287659156807,115.32858799807946,0.2803037562417361,377,53,4,,F,1
25539179,2024-11-15 06:32:00,Kolkata,Hyper,Dairy,PepsiCo,Online,Wallet,5,117.29933766286771,152.69988912753178,763.4994456376589,586.4966883143386,177.00275732332034,0.231830891737572,479,65,8,35.0,F,0
71637395,2024-07-11 17:26:00,Bengaluru,Super,Fruits,Nestle,Online,Card,3,31.4982313797739,41.00341051382473,123.0102315414742,94.49469413932172,28.51553740215249,0.2318143543412336,94,64,13,63.0,M,0
58644458,2024-04-27 13:08:00,Ahmedabad,Hyper,Vegetables,Tata,Offline,Wallet,2,118.42002492591908,140.9803510875239,bad_value,236.84004985183816,45.12065232320964,0.1600246132710993,219,27,14,,F,0
98213222,2024-08-29 09:44:00,Chennai,Express,Vegetables,Parle,Online,UPI,3,93.86276386757706,134.94602541750774,404.8380762525233,281.58829160273115,123.2497846497921,0.3044421754758892,88,68,9,52.0,M,0
82964104,2024-02-13 20:21:00,Chennai,Super,Vegetables,HUL,Omnichannel,Card,1,62.35227699380118,66.68017644532587,66.68017644532587,62.35227699380118,4.327899451524687,0.0649053389214308,136,59,7,35.0,M,1
46178074,2024-11-13 20:53:00,Mumbai,Express,Personal Care,Tata,Omnichannel,Cash,1,184.6876442425436,219.14699903339303,bad_value,184.6876442425436,34.45935479084943,0.1572431059646799,240,72,9,39.0,O,1
40138372,2024-03-25 20:12:00,Bengaluru,Express,Personal Care,HUL,Offline,Cash,4,123.8592894759994,144.76652875698196,579.0661150279278,495.4371579039976,83.6289571239302,0.1444203951044465,74,39,5,,F,0
62007754,2024-09-21 02:53:00,Hyderabad,Hyper,Personal Care,Britannia,Omnichannel,Wallet,2,192.66385575775533,264.9475520099418,529.8951040198835,385.32771151551066,144.5673925043729,0.2728226613298699,76,35,8,50.0,F,0
17039434,2024-05-27 17:33:00,Delhi,Express,Personal Care,Britannia,Online,Card,4,142.56791672959736,152.71350665626574,610.8540266250629,570.2716669183894,40.58235970667352,0.0664354460113637,195,26,9,49.0,M,0
77727711,2024-12-22 14:19:00,Mumbai,Hyper,Personal Care,HUL,Offline,UPI,3,101.78432149078562,106.98499821386103,320.9549946415831,305.35296447235686,15.602030169226223,0.0486112708314426,399,52,10,,F,1
38087530,2024-01-28 07:50:00,Bengaluru,Express,Personal Care,Tata,Online,Wallet,1,32.500042430774656,43.67275040567549,43.67275040567549,32.500042430774656,11.172707974900838,0.2558278988870114,64,63,7,,M,0
62858230,2024-09-10 12:18:00,Ahmedabad,Express,Beverages,Britannia,Offline,Wallet,3,167.41437585710298,230.48519574570656,691.4555872371197,502.24312757130895,189.2124596658108,0.2736436918846163,354,67,12,,M,1
49478139,2024-12-23 13:45:00,Chennai,Super,Beverages,ITC,Online,Cash,2,90.7323040357318,129.4675970110791,258.9351940221582,181.46460807146363,77.47058595069458,0.2991890934071523,288,34,4,28.0,F,0
15379333,2024-07-04 19:58:00,Ahmedabad,Hyper,Grocery,PepsiCo,Online,Cash,4,159.88410903990237,182.91483439216293,731.6593375686517,639.5364361596095,92.12290140904224,0.1259095547323597,120,78,14,31.0,O,1
29162572,2024-07-03 07:00:00,Kolkata,Super,Dairy,Tata,Online,Card,4,192.42870370281585,273.2425865357345,1092.970346142938,769.7148148112633,323.2555313316748,0.2957587389927225,152,74,12,57.0,F,0
66376429,2024-02-29 04:26:00,Chennai,Express,Vegetables,Amul,Online,Card,5,189.375134116602,269.7752613707842,1348.876306853921,946.87567058301,402.0006362709112,0.2980263158513959,168,29,5,57.0,M,0
67166051,2024-04-22 13:00:00,Hyderabad,Express,Vegetables,Tata,Offline,Wallet,2,85.38490902832945,121.01993545569056,242.03987091138117,170.7698180566589,71.27005285472225,0.2944558373228376,110,76,8,50.0,F,0
81401305,2024-01-10 09:19:00,Chennai,Super,Snacks,Parle,Offline,Cash,4,187.61531640862088,197.7637500923757,791.0550003695027,750.4612656344835,40.59373473501921,0.0513159448028997,454,34,14,61.0,M,0
93954115,2024-12-26 06:16:00,Kolkata,Hyper,Vegetables,HUL,Omnichannel,Cash,3,97.54880483430418,135.07610747183574,405.2283224155073,292.64641450291253,112.58190791259472,0.2778233940843777,272,60,7,,F,1
78222661,2024-11-11 12:07:00,Pune,Super,Beverages,Britannia,Offline,Wallet,3,195.30837449252093,225.41049726412376,676.2314917923713,585.9251234775628,90.30636831480854,0.133543571115638,173,68,6,59.0,F,0
30098158,2024-09-03 15:34:00,Chennai,Super,Grocery,Tata,Omnichannel,Card,1,110.20450005319516,149.6975994853344,149.6975994853344,110.20450005319516,39.49309943213923,0.2638191899397044,189,62,14,,M,0
26747788,2024-02-04 15:09:00,Pune,Super,Fruits,PepsiCo,Omnichannel,Wallet,2,199.99965857942047,280.938908249004,561.8778164980079,399.99931715884094,161.87849933916692,0.2881026703422822,441,27,14,,F,0
47506938,2024-04-16 03:29:00,Chennai,Hyper,Beverages,PepsiCo,Online,Card,2,195.2003504738707,214.25908560442025,428.5181712088405,390.4007009477414,38.117470261099015,0.0889518177340542,359,77,4,40.0,M,0
77464415,2024-04-04 06:06:00,Pune,Super,Snacks,Parle,Omnichannel,Card,2,199.3619708501292,273.2677935442153,546.5355870884306,398.7239417002584,147.81164538817222,0.2704520051029284,151,20,14,,F,0
44166232,2024-06-03 06:04:00,Mumbai,Hyper,Beverages,ITC,Offline,Cash,3,181.31360041330456,245.5879596622949,736.7638789868847,543.9408012399138,192.82307774697097,0.2617162475610499,389,66,5,44.0,F,1
24450710,2024-05-05 21:53:00,Chennai,Express,Vegetables,Amul,Omnichannel,Cash,3,58.61064074655059,73.89699236284986,221.6909770885496,175.83192223965176,45.85905484889781,0.206860267617389,240,29,9,,F,1
42751799,2024-09-02 12:11:00,Delhi,Express,Beverages,Amul,Omnichannel,UPI,5,133.17972688961152,167.13777073080053,835.6888536540026,665.8986344480576,169.79021920594505,0.2031739665589015,387,59,6,51.0,F,1
48286151,2024-09-09 23:54:00,Ahmedabad,Hyper,Dairy,Britannia,Omnichannel,Wallet,1,171.86021281736348,187.5532449682336,187.5532449682336,171.86021281736348,15.693032150870124,0.0836724107520938,345,31,12,,F,0
82739792,2024-12-20 00:37:00,Kolkata,Super,Dairy,Parle,Offline,Wallet,4,10.693830388635725,12.944612263641108,51.77844905456443,42.77532155454289,9.003127500021542,0.1738778905975726,211,55,12,31.0,,0
70582481,2024-02-02 14:20:00,Bengaluru,Hyper,Fruits,PepsiCo,Offline,Wallet,1,95.39271510194992,108.33876228317824,108.33876228317824,95.39271510194992,12.946047181228309,0.1194959856324521,283,40,13,40.0,F,1
29007699,2024-11-29 18:28:00,Pune,Hyper,Home Care,Britannia,Offline,UPI,5,180.38665261346543,190.34137458273287,bad_value,901.9332630673272,49.77360984633708,0.0522993069220509,393,59,14,49.0,O,1
13109368,2024-03-19 00:12:00,Chennai,Super,Home Care,PepsiCo,Online,Card,4,27.53280080146182,39.86485503732548,159.45942014930193,110.13120320584729,49.32821694345465,0.3093465214991288,105,44,13,,M,1
48946289,2024-11-16 16:26:00,Mumbai,Hyper,Personal Care,Tata,Online,Card,3,164.55211692772235,180.1939637905163,540.5818913715489,493.6563507831671,46.92554058838181,0.0868056095429384,291,32,3,,,0
94437911,2024-06-18 02:51:00,Pune,Hyper,Personal Care,Parle,Offline,Cash,2,70.58461283862931,76.82003671476372,153.64007342952743,141.16922567725862,12.47084775226881,0.0811692384278182,183,27,8,50.0,F,0
66887918,2024-03-01 19:15:00,Delhi,Express,Fruits,Parle,Offline,Card,3,48.00035329642151,65.56154117090375,196.68462351271123,144.00105988926452,52.68356362344673,0.2678580698508031,475,65,4,,,0
14482657,2024-03-14 00:33:00,Hyderabad,Express,Grocery,ITC,Omnichannel,Cash,4,178.1265209015638,251.2474874820416,1004.9899499281664,712.5060836062552,292.48386632191125,0.2910316330455016,183,32,11,,M,0
67730568,2024-10-20 22:07:00,Chennai,Hyper,Personal Care,Nestle,Omnichannel,Wallet,3,145.71824674847346,178.62945371779384,535.8883611533815,437.1547402454204,98.73362090796115,0.1842428909921813,452,64,4,35.0,M,1
53053906,2024-08-08 08:24:00,Bengaluru,Express,Snacks,Nestle,Online,Card,3,14.983778866175337,16.034818759548973,48.10445627864692,44.95133659852601,3.153119680120909,0.0655473509950168,314,62,11,,M,0
63423631,2024-12-22 06:54:00,Kolkata,Express,Dairy,Parle,Online,Wallet,5,174.52571587574477,198.86050508423037,994.3025254211516,872.6285793787238,121.67394604242791,0.1223711525733992,89,79,9,24.0,,0
84080512,2024-09-11 09:28:00,Bengaluru,Super,Vegetables,Tata,Omnichannel,Card,2,90.30013066673884,95.25043819645072,190.50087639290143,180.6002613334777,9.900615059423728,0.051971493501185,320,53,7,45.0,M,0
11666569,2024-08-10 13:40:00,Delhi,Super,Dairy,ITC,Online,UPI,1,37.331758394910025,53.2139111353936,53.2139111353936,37.331758394910025,15.88215274048357,0.2984586624364854,203,77,9,51.0,F,0
13526056,2024-10-13 05:16:00,Delhi,Express,Home Care,HUL,Online,Card,2,65.20558091952657,72.06393237813423,144.12786475626845,130.41116183905314,13.716702917215317,0.0951703748640926,71,49,6,55.0,F,0
72949256,2024-08-01 03:55:00,Chennai,Hyper,Personal Care,Britannia,Offline,UPI,1,10.696357370025646,14.437424404623991,14.437424404623991,10.696357370025646,3.7410670345983466,0.2591228829845969,295,78,13,,F,0
54206519,2024-08-31 17:29:00,Bengaluru,Hyper,Dairy,Britannia,Omnichannel,UPI,5,182.06161266157105,210.4920290487061,1052.4601452435304,910.3080633078552,142.15208193567514,0.1350664750376674,343,42,8,,F,1
45431586,2024-05-20 10:30:00,Pune,Super,Grocery,Parle,Omnichannel,UPI,3,88.83729756455678,99.72472264467756,299.1741679340327,266.51189269367035,32.66227524036236,0.1091747842599977,74,57,5,50.0,M,0
46107506,2024-01-06 08:11:00,Hyderabad,Super,Fruits,Parle,Omnichannel,Wallet,5,69.98799888082317,93.27174084351633,466.3587042175816,349.93999440411585,116.41870981346574,0.2496334018441523,361,76,11,23.0,M,0
42386775,2024-11-23 18:06:00,Chennai,Express,Home Care,Amul,Online,UPI,4,184.783620437668,227.36260211507783,909.4504084603116,739.1344817506719,170.3159267096396,0.1872734622198723,241,76,4,34.0,M,0
42921820,2024-04-25 11:05:00,Hyderabad,Hyper,Personal Care,Parle,Omnichannel,UPI,4,107.26990993019176,125.53164163537768,502.1265665415106,429.0796397207671,73.04692682074358,0.1454751285594541,241,72,6,,F,0
22991262,2024-09-24 20:32:00,Bengaluru,Express,Beverages,Tata,Offline,Wallet,4,14.510145113316351,15.43670266831538,61.74681067326152,58.04058045326541,3.706230219996108,0.0600230227210914,121,42,9,,F,0
99909594,2024-02-20 17:41:00,Hyderabad,Hyper,Grocery,Amul,Offline,Wallet,4,129.27635795514806,153.8184527678052,615.2738110712208,517.1054318205922,98.16837925062862,0.1595523448002976,357,20,14,,F,1
62024131,2024-08-29 18:25:00,Hyderabad,Hyper,Grocery,HUL,Online,Wallet,4,66.85884721276656,91.13310683879446,364.5324273551778,267.43538885106625,97.0970385041116,0.2663604969483448,231,63,14,,M,0
41281840,2024-03-06 16:23:00,Delhi,Hyper,Beverages,PepsiCo,Omnichannel,Cash,2,61.62419777641004,81.43203284951552,162.86406569903104,123.24839555282009,39.61567014621096,0.2432437749615055,139,72,9,54.0,F,0
22621651,2024-02-20 00:00:00,Chennai,Super,Home Care,PepsiCo,Omnichannel,Card,1,28.68015492181195,34.59078946274509,34.59078946274509,28.68015492181195,5.910634540933142,0.1708730743858564,343,29,9,58.0,F,0
91370223,2024-08-13 01:13:00,Pune,Express,Grocery,Nestle,Omnichannel,Card,5,50.18799383780028,71.0022582402539,355.0112912012695,250.93996918900137,104.07132201226813,0.2931493295892555,246,77,13,24.0,F,1
86328547,2024-01-19 03:23:00,Mumbai,Hyper,Grocery,Parle,Omnichannel,Card,2,173.38367954592425,241.71530499491888,483.43060998983776,346.7673590918485,136.66325089798926,0.2826946578762608,416,42,9,45.0,F,0
81808541,2024-01-04 09:39:00,Bengaluru,Express,Grocery,Nestle,Offline,Card,3,103.34969848008816,148.5428200822652,445.6284602467956,310.04909544026447,135.57936480653115,0.3042430564947429,329,41,9,36.0,F,0
40505701,2024-08-04 22:38:00,Kolkata,Hyper,Home Care,ITC,Online,Cash,2,190.93000146204776,234.34672627977628,468.69345255955255,381.8600029240956,86.83344963545699,0.1852670421599795,206,35,6,,F,0
62732004,2024-09-30 05:40:00,Mumbai,Express,Personal Care,Britannia,Omnichannel,UPI,5,188.7744651915121,205.03524781146177,1025.176239057309,943.8723259575604,81.30391309974868,0.0793072546965299,462,53,7,55.0,F,0
49133237,2024-07-25 11:06:00,Ahmedabad,Hyper,Personal Care,Amul,Online,Wallet,1,60.88328455039373,83.76791446904687,83.76791446904687,60.88328455039373,22.88462991865314,0.2731908758109198,407,68,3,,O,0
82710075,2024-10-21 00:19:00,Pune,Hyper,Beverages,PepsiCo,Omnichannel,Cash,3,135.71457247308814,159.26067262626324,477.7820178787897,407.1437174192644,70.63830045952528,0.1478462935318042,434,30,10,34.0,F,0
43084784,2024-03-25 07:37:00,Chennai,Express,Grocery,Nestle,Online,Wallet,3,179.63559107218748,206.4551449894477,619.3654349683429,538.9067732165624,80.45866175178048,0.1299049918016379,222,78,11,18.0,M,0
66604911,2024-09-29 06:17:00,Delhi,Hyper,Fruits,Britannia,Online,Card,2,27.4766467317052,34.089970145443615,68.17994029088723,54.9532934634104,13.226646827476834,0.1939961632563159,318,22,8,18.0,O,0
99443957,2024-11-19 17:49:00,Kolkata,Super,Beverages,Amul,Omnichannel,UPI,3,32.37810651144885,46.47448891971988,139.42346675915965,97.13431953434656,42.28914722481311,0.3033144147668014,313,46,13,36.0,M,0
28897212,2024-12-11 06:42:00,Kolkata,Hyper,Vegetables,Britannia,Omnichannel,Cash,5,26.785637505763592,37.48713198373804,187.4356599186902,133.92818752881797,53.50747238987222,0.2854711446748384,400,63,13,43.0,,0
52655364,2024-04-21 14:54:00,Pune,Express,Beverages,Amul,Offline,Cash,2,57.0508430528922,81.64578087133873,163.29156174267746,114.1016861057844,49.18987563689306,0.3012395442356586,164,23,6,52.0,F,0
83232555,2024-05-08 02:16:00,Kolkata,Hyper,Home Care,Nestle,Online,Cash,2,66.5406948780516,83.6789711805759,167.3579423611518,133.0813897561032,34.27655260504861,0.2048098352636361,442,39,8,29.0,M,0
19447445,2024-04-01 04:26:00,Chennai,Super,Grocery,Tata,Online,Card,3,114.84177184677829,143.5784274426963,430.7352823280889,344.5253155403348,86.20996678775407,0.2001460533295444,368,74,10,,M,1
81606995,2024-03-10 00:31:00,Kolkata,Super,Beverages,Nestle,Omnichannel,UPI,4,159.01533173893532,198.58281346526505,794.3312538610602,636.0613269557413,158.26992690531893,0.1992492755837133,320,41,10,,F,1
21806660,2024-09-30 17:19:00,Pune,Hyper,Dairy,Britannia,Omnichannel,Card,1,94.26429236679088,129.13502354684502,129.13502354684502,94.26429236679088,34.870731180054136,0.2700331035089364,275,30,12,,F,0
53014321,2024-06-07 01:43:00,Chennai,Hyper,Grocery,Tata,Omnichannel,Wallet,1,67.96631915427629,85.90059251831427,85.90059251831427,67.96631915427629,17.934273364037978,0.2087793906685141,112,74,6,,M,0
67237461,2024-02-17 14:20:00,Pune,Super,Fruits,ITC,Online,UPI,1,140.73226942615983,184.3834495564749,184.3834495564749,140.73226942615983,43.65118013031503,0.236741314013355,387,73,8,,M,1
32568919,2024-11-18 18:08:00,Chennai,Hyper,Personal Care,PepsiCo,Online,Card,5,133.04900599010944,181.38417643262883,906.920882163144,665.2450299505472,241.67585221259696,0.2664795319699369,352,68,8,58.0,F,0
68071775,2024-03-05 01:03:00,Mumbai,Hyper,Snacks,Britannia,Online,Cash,3,176.337868104206,185.4442110212868,556.3326330638604,529.013604312618,27.3190287512424,0.0491055658568684,314,45,14,48.0,M,0
26437121,2024-08-14 19:50:00,Kolkata,Hyper,Dairy,Amul,Omnichannel,UPI,3,147.76451198054758,210.4342686025857,631.302805807757,443.29353594164274,188.0092698661142,0.2978115543547361,326,36,5,19.0,F,0
63333451,2024-07-04 22:38:00,Delhi,Express,Vegetables,HUL,Online,UPI,5,52.64392154525681,69.07140083321397,345.3570041660698,263.21960772628404,82.13739643978579,0.2378333013344326,131,51,4,25.0,F,0
52897430,2024-02-16 20:35:00,Kolkata,Super,Grocery,ITC,Omnichannel,Cash,3,138.7879310012457,193.83280082273265,581.4984024681979,416.3637930037371,165.13460946446082,0.2839811919749719,314,35,5,,F,0
71809990,2024-02-12 04:02:00,Chennai,Hyper,Personal Care,Amul,Online,Card,5,57.25327805596629,65.15875225577282,325.7937612788641,286.2663902798314,39.52737099903271,0.1213263594854388,151,26,11,34.0,M,0
19620095,2024-09-22 20:35:00,Mumbai,Hyper,Home Care,Amul,Omnichannel,UPI,2,192.77340762992827,232.5957534350736,465.1915068701471,385.5468152598565,79.64469161029058,0.1712083957554334,288,22,13,47.0,F,0
57463246,2024-03-18 03:16:00,Delhi,Express,Vegetables,Amul,Omnichannel,UPI,4,179.06873592381606,254.25563937506965,1017.0225575002786,716.2749436952643,300.74761380501434,0.2957138084962604,465,45,3,41.0,F,1
81702234,2024-01-23 18:38:00,Ahmedabad,Super,Grocery,Amul,Online,Card,3,179.35580617650973,214.25868894083425,642.7760668225027,538.0674185295292,104.70864829297352,0.1629006643178081,65,35,5,43.0,F,1
84979695,2024-02-24 11:25:00,Mumbai,Hyper,Home Care,PepsiCo,Online,Wallet,3,199.92470761274757,228.44148525984988,685.3244557795497,599.7741228382426,85.55033294130703,0.124831869371996,104,22,13,,M,1
26746165,2024-03-20 02:21:00,Delhi,Hyper,Snacks,Nestle,Offline,Card,2,72.1042168164438,90.77690104455044,181.55380208910088,144.2084336328876,37.34536845621327,0.2056986305243298,234,55,13,30.0,F,0
85638146,2024-12-28 04:54:00,Hyderabad,Super,Grocery,HUL,Online,Card,4,155.95294113112763,211.86253946358556,847.4501578543421,623.8117645245105,223.6383933298316,0.2638956300345277,174,57,9,19.0,F,0
94842698,2024-12-30 07:50:00,Kolkata,Super,Grocery,PepsiCo,Omnichannel,Cash,4,103.8477327131791,116.0500485829922,464.2001943319688,415.3909308527164,48.80926347925242,0.1051470121624871,195,21,14,,M,0
88836662,2024-07-25 14:52:00,Chennai,Super,Snacks,Nestle,Online,UPI,4,50.05074121983724,70.99502556865639,283.98010227462555,200.2029648793489,83.77713739527661,0.2950105895597543,459,69,4,25.0,M,0
90304547,2024-11-01 12:01:00,Bengaluru,Hyper,Snacks,ITC,Online,Wallet,1,142.51099778921963,199.88420364109143,199.88420364109143,142.51099778921963,57.37320585187183,0.287032215686689,211,44,10,,,1
78567298,2024-06-03 02:05:00,Chennai,Express,Beverages,Nestle,Offline,UPI,1,170.6281896362005,221.81742173839112,221.81742173839112,170.6281896362005,51.18923210219063,0.2307719190901182,98,42,3,30.0,,1
43067733,2024-07-12 17:19:00,Hyderabad,Super,Personal Care,HUL,Offline,Card,4,161.8327299062048,199.02509401204827,796.1003760481931,647.3309196248192,148.76945642337387,0.1868727372820232,241,69,3,20.0,M,0
75877353,2024-07-31 23:50:00,Kolkata,Express,Vegetables,Nestle,Omnichannel,Wallet,2,109.25537729182248,135.44097338719376,270.8819467743876,218.5107545836449,52.37119219074259,0.193335852811046,369,62,12,63.0,,0
21927854,2024-08-05 09:43:00,Kolkata,Hyper,Vegetables,Tata,Offline,Wallet,4,122.9662806119094,135.16423310197956,540.6569324079182,491.8651224476376,48.79180996028066,0.0902454163363393,378,72,8,40.0,M,1
80985325,2024-01-30 17:26:00,Ahmedabad,Hyper,Fruits,HUL,Omnichannel,Card,3,102.6288827310897,126.25462197953142,378.7638659385943,307.88664819326914,70.87721774532514,0.1871277176076132,345,56,5,28.0,F,0
53775954,2024-03-25 02:00:00,Hyderabad,Hyper,Fruits,ITC,Omnichannel,Wallet,3,132.52402417809094,160.0483969557488,480.1451908672464,397.5720725342728,82.57311833297354,0.171975310601005,445,23,6,,M,0
13917706,2024-07-05 15:42:00,Ahmedabad,Express,Home Care,HUL,Online,UPI,4,43.71824627514805,49.37813755660223,197.5125502264089,174.8729851005922,22.63956512581672,0.1146234257006198,338,75,10,,F,1
82684694,2024-02-16 16:49:00,Mumbai,Express,Snacks,Nestle,Online,Cash,3,175.7228539854699,234.2163651294779,702.6490953884337,527.1685619564097,175.480533432024,0.2497413496775599,194,78,11,,O,1
37944551,2024-10-13 16:30:00,Mumbai,Hyper,Vegetables,Tata,Online,Card,3,87.90204251080307,109.9255472216603,329.7766416649809,263.7061275324092,66.0705141325717,0.2003492842882806,223,23,9,45.0,F,1
85736716,2024-07-30 17:42:00,Mumbai,Hyper,Personal Care,HUL,Omnichannel,Card,4,28.780116519197996,40.72644867053112,162.90579468212448,115.12046607679196,47.78532860533251,0.2933310549116762,455,53,11,64.0,F,0
46246941,2024-12-02 15:01:00,Ahmedabad,Express,Home Care,Parle,Offline,UPI,5,30.31678711937198,41.93950273315234,209.69751366576168,151.5839355968599,58.113578068901774,0.2771305059988904,146,37,6,55.0,M,1
73638748,2024-07-09 10:25:00,Kolkata,Express,Personal Care,ITC,Omnichannel,Card,1,117.85522861616732,126.91896342362392,126.91896342362392,117.85522861616732,9.063734807456584,0.071413558407376,141,58,3,45.0,F,0
99108415,2024-04-14 14:02:00,Ahmedabad,Express,Personal Care,HUL,Online,Wallet,2,57.61580667033254,79.22882465082182,158.45764930164364,115.23161334066508,43.22603596097856,0.2727923590403167,435,59,3,20.0,M,1
99593905,2024-05-21 09:39:00,Mumbai,Hyper,Beverages,Parle,Omnichannel,UPI,4,81.72483394131571,101.06211584549423,404.2484633819769,326.89933576526283,77.3491276167141,0.1913405606284925,415,40,14,50.0,F,0
81442215,2024-07-10 12:23:00,Mumbai,Express,Snacks,PepsiCo,Online,Card,5,57.81193019813538,67.1268746454967,335.6343732274835,289.0596509906769,46.574722236806565,0.1387662467015544,235,50,10,35.0,F,0
54351000,2024-02-03 05:49:00,Mumbai,Hyper,Beverages,Tata,Online,Card,4,133.43041594698113,167.66694176790588,670.6677670716235,533.7216637879245,136.94610328369902,0.2041936559463039,347,75,4,19.0,M,0
64370289,2024-05-14 23:36:00,Ahmedabad,Hyper,Snacks,Nestle,Offline,Cash,2,103.39049812144796,114.1778165368998,228.3556330737996,206.7809962428959,21.574636830903728,0.0944782335364211,88,69,13,,M,0
89787234,2024-06-08 07:19:00,Kolkata,Express,Snacks,Parle,Online,Cash,5,129.73153967472726,150.47423495412374,752.3711747706187,648.6576983736363,103.7134763969824,0.137848817013228,385,30,11,,,0
96696982,2024-06-19 09:58:00,Ahmedabad,Express,Snacks,Britannia,Offline,Card,3,28.11647106439367,37.22727550668928,111.68182652006784,84.34941319318102,27.332413326886808,0.2447346553915423,303,26,10,37.0,O,0
19747823,2024-08-06 18:05:00,Mumbai,Hyper,Grocery,ITC,Online,Cash,2,41.96130779195426,59.62664018196661,119.2532803639332,83.92261558390852,35.33066478002469,0.2962657687252186,287,56,6,60.0,F,0
46363698,2024-09-26 18:58:00,Mumbai,Express,Vegetables,Parle,Online,Wallet,4,74.21447330987034,100.38068045572348,401.5227218228939,296.85789323948137,104.66482858341254,0.2606697526561865,298,37,12,18.0,M,0
45290745,2024-11-29 05:49:00,Kolkata,Super,Snacks,Parle,Offline,Wallet,5,32.04428332235765,44.87715287833014,224.38576439165072,160.22141661178824,64.16434777986248,0.2859555192987546,187,40,3,23.0,FEMALE,0
